Road Code,Road Name,Start Time,End Time,Total Number of Vehicles,Number of Class 1 Vehicles,Number of Class 2 Vehicles,Number of Class 3 Vehicles,Number of Class 4 Vehicles,Number of Class 5 Vehicles,Average Speed,Number of Illegal Speed Violations,Number of Illegal Distance Violations,Number of Illegal Overtaking Violations,Estimated Number,Length of Operation (minutes)
973151,کردکوي - گرگان (قديم ),1395/01/24 00:00:00,1395/01/25 00:00:00,3633,3254,304,60,13,2,82.16,769.0,332.0,148.0,,1395.0
973151,کردکوي - گرگان (قديم ),1395/01/25 00:00:00,1395/01/26 00:00:00,3435,3101,271,58,5,0,83.8,822.0,254.0,115.0,,1395.0
973151,کردکوي - گرگان (قديم ),1395/01/26 00:00:00,1395/01/27 00:00:00,4034,3754,232,42,6,0,82.56,899.0,435.0,172.0,,1440.0
973151,کردکوي - گرگان (قديم ),1395/01/27 00:00:00,1395/01/28 00:00:00,3164,2960,166,37,1,0,81.8,657.0,277.0,85.0,,1320.0
973151,کردکوي - گرگان (قديم ),1395/01/28 00:00:00,1395/01/29 00:00:00,3577,3187,279,97,14,0,82.99,788.0,305.0,110.0,,1425.0
973151,کردکوي - گرگان (قديم ),1395/01/29 00:00:00,1395/01/30 00:00:00,2704,2557,119,23,5,0,80.46,503.0,195.0,59.0,,1425.0
973151,کردکوي - گرگان (قديم ),1395/01/30 00:00:00,1395/01/31 00:00:00,3682,3461,178,37,6,0,82.66,799.0,318.0,130.0,,1395.0
973151,کردکوي - گرگان (قديم ),1395/01/31 00:00:00,1395/02/01 00:00:00,3565,3208,280,68,9,0,79.41,671.0,304.0,151.0,,1410.0
973151,کردکوي - گرگان (قديم ),1396/01/01 00:00:00,1396/01/02 00:00:00,3749,3722,16,9,2,0,79.91,549.0,534.0,9.0,3749.0,1440.0
973151,کردکوي - گرگان (قديم ),1396/01/02 00:00:00,1396/01/03 00:00:00,3737,3685,41,6,3,2,81.53,622.0,619.0,9.0,3864.0,1380.0
973151,کردکوي - گرگان (قديم ),1396/01/03 00:00:00,1396/01/04 00:00:00,4412,4350,50,7,5,0,83.4,964.0,815.0,7.0,4412.0,1440.0
973151,کردکوي - گرگان (قديم ),1396/01/04 00:00:00,1396/01/05 00:00:00,3652,3577,64,8,1,2,77.94,414.0,513.0,7.0,3652.0,1440.0
973151,کردکوي - گرگان (قديم ),1396/01/05 00:00:00,1396/01/06 00:00:00,4331,4251,61,10,2,7,81.24,796.0,722.0,9.0,4331.0,1440.0
973151,کردکوي - گرگان (قديم ),1396/01/06 00:00:00,1396/01/07 00:00:00,4644,4545,77,14,3,5,81.1,797.0,822.0,9.0,4654.0,1435.0
973151,کردکوي - گرگان (قديم ),1396/01/07 00:00:00,1396/01/08 00:00:00,4697,4572,100,12,3,10,80.27,730.0,793.0,18.0,4697.0,1440.0
973151,کردکوي - گرگان (قديم ),1396/01/08 00:00:00,1396/01/09 00:00:00,4462,4345,98,11,5,3,81.46,847.0,724.0,19.0,4462.0,1440.0
973151,کردکوي - گرگان (قديم ),1396/01/09 00:00:00,1396/01/10 00:00:00,4488,4333,128,18,4,5,82.12,901.0,765.0,18.0,4493.0,1435.0
973151,کردکوي - گرگان (قديم ),1396/01/10 00:00:00,1396/01/11 00:00:00,5121,5014,87,10,5,5,81.06,876.0,976.0,17.0,5121.0,1440.0
973151,کردکوي - گرگان (قديم ),1396/01/11 00:00:00,1396/01/12 00:00:00,4535,4433,89,12,0,1,81.37,839.0,872.0,13.0,4535.0,1440.0
973151,کردکوي - گرگان (قديم ),1396/01/12 00:00:00,1396/01/13 00:00:00,3535,3456,62,12,3,2,79.65,553.0,460.0,13.0,3539.0,1435.0
973151,کردکوي - گرگان (قديم ),1396/01/13 00:00:00,1396/01/14 00:00:00,4000,3946,47,2,3,2,78.06,512.0,729.0,15.0,4000.0,1440.0
973151,کردکوي - گرگان (قديم ),1396/01/14 00:00:00,1396/01/15 00:00:00,4114,4017,69,17,5,6,77.61,486.0,604.0,12.0,4122.0,1440.0
973151,کردکوي - گرگان (قديم ),1396/01/15 00:00:00,1396/01/16 00:00:00,3490,3380,78,26,0,6,81.68,674.0,366.0,6.0,3490.0,1440.0
973151,کردکوي - گرگان (قديم ),1396/01/16 00:00:00,1396/01/17 00:00:00,4167,4040,102,19,3,3,81.73,781.0,600.0,12.0,4167.0,1440.0
973151,کردکوي - گرگان (قديم ),1396/01/17 00:00:00,1396/01/18 00:00:00,4738,4618,94,13,7,6,79.85,740.0,854.0,18.0,4738.0,1440.0
973151,کردکوي - گرگان (قديم ),1396/01/18 00:00:00,1396/01/19 00:00:00,4565,4432,100,17,11,5,79.52,696.0,799.0,31.0,4565.0,1440.0
973151,کردکوي - گرگان (قديم ),1396/01/19 00:00:00,1396/01/20 00:00:00,3881,3707,147,11,7,9,81.87,793.0,501.0,25.0,3960.0,1420.0
973151,کردکوي - گرگان (قديم ),1396/01/20 00:00:00,1396/01/21 00:00:00,4209,3979,204,16,4,6,82.28,933.0,604.0,21.0,4209.0,1440.0
973151,کردکوي - گرگان (قديم ),1396/01/21 00:00:00,1396/01/22 00:00:00,3973,3784,154,21,8,6,80.1,710.0,526.0,35.0,3973.0,1440.0
973151,کردکوي - گرگان (قديم ),1396/01/22 00:00:00,1396/01/23 00:00:00,3857,3754,81,14,6,2,80.63,640.0,597.0,13.0,3857.0,1440.0
973151,کردکوي - گرگان (قديم ),1396/01/23 00:00:00,1396/01/24 00:00:00,3438,3286,123,17,10,2,80.64,610.0,383.0,13.0,3438.0,1440.0
973151,کردکوي - گرگان (قديم ),1396/01/24 00:00:00,1396/01/25 00:00:00,4409,4303,87,11,4,4,81.88,826.0,711.0,23.0,4409.0,1440.0
973151,کردکوي - گرگان (قديم ),1396/01/25 00:00:00,1396/01/26 00:00:00,4492,4378,90,18,3,3,78.35,601.0,768.0,20.0,4492.0,1440.0
973151,کردکوي - گرگان (قديم ),1396/01/26 00:00:00,1396/01/27 00:00:00,3840,3656,148,20,8,8,82.52,816.0,505.0,22.0,3840.0,1440.0
973151,کردکوي - گرگان (قديم ),1396/01/27 00:00:00,1396/01/28 00:00:00,3603,3471,110,14,3,5,80.59,646.0,473.0,18.0,3603.0,1440.0
973151,کردکوي - گرگان (قديم ),1396/01/28 00:00:00,1396/01/29 00:00:00,3919,3769,123,14,6,7,82.34,806.0,555.0,12.0,3922.0,1440.0
973151,کردکوي - گرگان (قديم ),1396/01/29 00:00:00,1396/01/30 00:00:00,4088,3919,135,17,10,7,80.56,716.0,564.0,21.0,4088.0,1440.0
973151,کردکوي - گرگان (قديم ),1396/01/30 00:00:00,1396/01/31 00:00:00,4199,4008,159,19,5,8,81.59,792.0,640.0,17.0,4209.0,1435.0
