Road Code,Road Name,Start Time,End Time,Total Number of Vehicles,Number of Class 1 Vehicles,Number of Class 2 Vehicles,Number of Class 3 Vehicles,Number of Class 4 Vehicles,Number of Class 5 Vehicles,Average Speed,Number of Illegal Speed Violations,Number of Illegal Distance Violations,Number of Illegal Overtaking Violations,Estimated Number,Length of Operation (minutes)
973101,گرگان -کردکوي (قديم ),1396/12/14 00:00:00,1396/12/15 00:00:00,3582,3436,122,14,4,6,85.0,951.0,568.0,3.0,3582.0,1440.0
973101,گرگان -کردکوي (قديم ),1396/12/15 00:00:00,1396/12/16 00:00:00,3269,3180,70,11,4,4,83.0,722.0,441.0,16.0,3269.0,1440.0
973101,گرگان -کردکوي (قديم ),1396/12/16 00:00:00,1396/12/17 00:00:00,3599,3435,139,13,4,8,84.0,866.0,633.0,7.0,3599.0,1440.0
973101,گرگان -کردکوي (قديم ),1396/12/17 00:00:00,1396/12/18 00:00:00,4989,4898,70,14,6,1,81.0,882.0,1395.0,1.0,4989.0,1440.0
973101,گرگان -کردکوي (قديم ),1396/12/18 00:00:00,1396/12/19 00:00:00,4121,3981,122,14,2,2,82.0,871.0,848.0,5.0,4122.0,1440.0
973101,گرگان -کردکوي (قديم ),1396/12/19 00:00:00,1396/12/20 00:00:00,3312,3178,119,7,4,4,82.0,685.0,485.0,8.0,3312.0,1440.0
973101,گرگان -کردکوي (قديم ),1396/12/20 00:00:00,1396/12/21 00:00:00,3371,3240,113,11,2,5,84.0,803.0,501.0,3.0,3371.0,1440.0
973101,گرگان -کردکوي (قديم ),1396/12/21 00:00:00,1396/12/22 00:00:00,3375,3239,118,11,2,5,80.0,611.0,536.0,9.0,3375.0,1440.0
973101,گرگان -کردکوي (قديم ),1396/12/22 00:00:00,1396/12/23 00:00:00,3114,3007,84,14,6,3,84.0,795.0,436.0,7.0,3114.0,1440.0
973101,گرگان -کردکوي (قديم ),1396/12/23 00:00:00,1396/12/24 00:00:00,3574,3467,85,14,3,5,86.0,1044.0,574.0,6.0,3574.0,1440.0
