Road Code,Road Name,Start Time,End Time,Total Number of Vehicles,Number of Class 1 Vehicles,Number of Class 2 Vehicles,Number of Class 3 Vehicles,Number of Class 4 Vehicles,Number of Class 5 Vehicles,Average Speed,Number of Illegal Speed Violations,Number of Illegal Distance Violations,Number of Illegal Overtaking Violations,Estimated Number,Length of Operation (minutes)
543655,جاده قديم رستم‌آباد - امامزاده هاشم,1397/12/26 00:00:00,1397/12/27 00:00:00,7424,2323,2002,1534,351,1214,50.0,10.0,1790.0,54.0,7471.0,1430.0
543655,جاده قديم رستم‌آباد - امامزاده هاشم,1397/12/27 00:00:00,1397/12/28 00:00:00,7002,2520,1758,1337,304,1083,51.0,11.0,1674.0,53.0,7002.0,1440.0
543655,جاده قديم رستم‌آباد - امامزاده هاشم,1397/12/28 00:00:00,1397/12/29 00:00:00,6401,3672,1032,905,175,617,55.0,31.0,1626.0,54.0,6431.0,1435.0
543655,جاده قديم رستم‌آباد - امامزاده هاشم,1397/12/29 00:00:00,1398/01/01 00:00:00,7343,6113,455,442,65,268,62.0,36.0,2268.0,34.0,7343.0,1440.0
543655,جاده قديم رستم‌آباد - امامزاده هاشم,1398/01/01 00:00:00,1398/01/02 00:00:00,5098,4754,146,110,15,73,66.0,60.0,1276.0,20.0,5098.0,1440.0
543655,جاده قديم رستم‌آباد - امامزاده هاشم,1398/01/02 00:00:00,1398/01/03 00:00:00,7415,6979,197,153,30,56,65.0,61.0,2713.0,11.0,7733.0,1380.0
543655,جاده قديم رستم‌آباد - امامزاده هاشم,1398/01/03 00:00:00,1398/01/04 00:00:00,7097,6391,308,266,54,78,64.0,45.0,2398.0,22.0,7097.0,1440.0
543655,جاده قديم رستم‌آباد - امامزاده هاشم,1398/01/04 00:00:00,1398/01/05 00:00:00,5531,4682,347,317,73,112,61.0,43.0,1475.0,26.0,5531.0,1440.0
543655,جاده قديم رستم‌آباد - امامزاده هاشم,1398/01/05 00:00:00,1398/01/06 00:00:00,4817,3826,366,337,72,216,58.0,9.0,1103.0,29.0,4830.0,1430.0
543655,جاده قديم رستم‌آباد - امامزاده هاشم,1398/01/06 00:00:00,1398/01/07 00:00:00,3496,2381,374,370,110,261,59.0,17.0,610.0,40.0,3496.0,1440.0
543655,جاده قديم رستم‌آباد - امامزاده هاشم,1398/01/07 00:00:00,1398/01/08 00:00:00,6506,5079,532,478,124,293,61.0,42.0,2170.0,40.0,6506.0,1440.0
543655,جاده قديم رستم‌آباد - امامزاده هاشم,1398/01/08 00:00:00,1398/01/09 00:00:00,6943,5467,585,419,113,359,59.0,44.0,2275.0,23.0,6943.0,1440.0
543655,جاده قديم رستم‌آباد - امامزاده هاشم,1398/01/09 00:00:00,1398/01/10 00:00:00,5433,4236,389,389,129,290,60.0,44.0,1497.0,40.0,5433.0,1440.0
543655,جاده قديم رستم‌آباد - امامزاده هاشم,1398/01/10 00:00:00,1398/01/11 00:00:00,5179,3438,659,569,148,365,58.0,27.0,1263.0,29.0,5179.0,1440.0
543655,جاده قديم رستم‌آباد - امامزاده هاشم,1398/01/11 00:00:00,1398/01/12 00:00:00,5049,3311,638,577,140,383,58.0,16.0,1183.0,47.0,5049.0,1440.0
543655,جاده قديم رستم‌آباد - امامزاده هاشم,1398/01/12 00:00:00,1398/01/13 00:00:00,3364,2391,359,303,95,216,58.0,18.0,519.0,59.0,3364.0,1440.0
543655,جاده قديم رستم‌آباد - امامزاده هاشم,1398/01/13 00:00:00,1398/01/14 00:00:00,4017,3718,95,91,35,78,62.0,39.0,994.0,51.0,4017.0,1440.0
543655,جاده قديم رستم‌آباد - امامزاده هاشم,1398/01/14 00:00:00,1398/01/15 00:00:00,3717,2793,330,295,90,209,60.0,35.0,789.0,88.0,3717.0,1440.0
