Road Code,Road Name,Start Time,End Time,Total Number of Vehicles,Number of Class 1 Vehicles,Number of Class 2 Vehicles,Number of Class 3 Vehicles,Number of Class 4 Vehicles,Number of Class 5 Vehicles,Average Speed,Number of Illegal Speed Violations,Number of Illegal Distance Violations,Number of Illegal Overtaking Violations,Estimated Number,Length of Operation (minutes)
543656,لوشان - منجيل (جاده قديم),1396/12/15 00:00:00,1396/12/16 00:00:00,5952,2691,1170,839,325,927,40.0,2.0,357.0,29.0,5952.0,1440.0
543656,لوشان - منجيل (جاده قديم),1396/12/16 00:00:00,1396/12/17 00:00:00,6188,2723,1299,865,317,984,39.0,3.0,394.0,28.0,6188.0,1440.0
543656,لوشان - منجيل (جاده قديم),1396/12/17 00:00:00,1396/12/18 00:00:00,5883,2854,1126,743,307,853,39.0,3.0,359.0,25.0,5883.0,1440.0
543656,لوشان - منجيل (جاده قديم),1396/12/18 00:00:00,1396/12/19 00:00:00,4806,2291,817,639,257,802,39.0,3.0,239.0,18.0,4839.0,1430.0
543656,لوشان - منجيل (جاده قديم),1396/12/19 00:00:00,1396/12/20 00:00:00,5591,2799,1002,691,302,797,40.0,4.0,346.0,35.0,5591.0,1440.0
543656,لوشان - منجيل (جاده قديم),1396/12/20 00:00:00,1396/12/21 00:00:00,6039,2872,1234,757,338,838,39.0,1.0,397.0,19.0,6039.0,1440.0
543656,لوشان - منجيل (جاده قديم),1396/12/21 00:00:00,1396/12/22 00:00:00,6219,3041,1191,816,310,861,39.0,0.0,401.0,28.0,6219.0,1440.0
543656,لوشان - منجيل (جاده قديم),1396/12/22 00:00:00,1396/12/23 00:00:00,6297,2890,1331,833,289,954,40.0,1.0,432.0,29.0,6297.0,1440.0
543656,لوشان - منجيل (جاده قديم),1396/12/23 00:00:00,1396/12/24 00:00:00,6445,2890,1391,887,297,980,40.0,5.0,407.0,17.0,6445.0,1440.0
543656,لوشان - منجيل (جاده قديم),1396/12/24 00:00:00,1396/12/25 00:00:00,6298,3089,1242,735,285,947,40.0,3.0,413.0,26.0,6298.0,1440.0
543656,لوشان - منجيل (جاده قديم),1396/12/25 00:00:00,1396/12/26 00:00:00,5156,2295,1121,732,258,750,39.0,2.0,276.0,20.0,5156.0,1440.0
543656,لوشان - منجيل (جاده قديم),1396/12/26 00:00:00,1396/12/27 00:00:00,5889,3002,1139,650,245,853,40.0,0.0,357.0,22.0,5912.0,1435.0
543656,لوشان - منجيل (جاده قديم),1396/12/27 00:00:00,1396/12/28 00:00:00,6148,3404,1165,678,230,671,42.0,1.0,451.0,20.0,6148.0,1440.0
543656,لوشان - منجيل (جاده قديم),1396/12/28 00:00:00,1396/12/29 00:00:00,4989,3176,773,448,133,459,45.0,0.0,295.0,13.0,5006.0,1435.0
543656,لوشان - منجيل (جاده قديم),1396/12/29 00:00:00,1397/01/01 00:00:00,6450,5469,477,244,72,188,51.0,1.0,1035.0,21.0,6450.0,1440.0
543656,جاده قديم لوشان - منجيل,1397/12/01 00:00:00,1397/12/02 00:00:00,5148,2288,804,869,276,911,31.0,2.0,193.0,25.0,5515.0,1305.0
543656,جاده قديم لوشان - منجيل,1397/12/02 00:00:00,1397/12/03 00:00:00,5228,2421,885,860,251,811,31.0,3.0,173.0,58.0,5228.0,1440.0
543656,جاده قديم لوشان - منجيل,1397/12/03 00:00:00,1397/12/04 00:00:00,4134,1929,572,629,264,740,31.0,1.0,106.0,77.0,4134.0,1440.0
543656,جاده قديم لوشان - منجيل,1397/12/04 00:00:00,1397/12/05 00:00:00,5291,2438,814,864,304,871,31.0,0.0,162.0,20.0,5299.0,1435.0
543656,جاده قديم لوشان - منجيل,1397/12/05 00:00:00,1397/12/05 05:55:00,921,166,235,222,91,207,26.0,0.0,12.0,3.0,5742.0,355.0
543656,جاده قديم لوشان - منجيل,1397/12/06 10:20:00,1397/12/07 00:00:00,3566,1733,501,546,211,575,31.0,3.0,121.0,23.0,5615.0,820.0
543656,جاده قديم لوشان - منجيل,1397/12/07 00:00:00,1397/12/08 00:00:00,5726,2571,911,939,366,939,30.0,2.0,213.0,23.0,5726.0,1440.0
543656,جاده قديم لوشان - منجيل,1397/12/08 00:00:00,1397/12/09 00:00:00,5840,2454,924,1071,352,1039,30.0,0.0,225.0,32.0,5840.0,1440.0
543656,جاده قديم لوشان - منجيل,1397/12/09 00:00:00,1397/12/10 00:00:00,5503,2477,956,857,282,931,31.0,1.0,207.0,32.0,5503.0,1440.0
